Has_Online_delivery,Photos_url,Price_Range,Rating_text,Rating_Color,Rating_Votes,Aggregate_rating,Restaurant_id,Restaurant_Name,Cuisines,is_delivering_now,Average_cost_for_two,Switch_to_order_menu,Has_table_booking,latitude,Address,City,Country_id,Locality_verbose,City_id,longitude,Locality,Currency
0,https://www.zomato.com/ncr/fattoush-laxmi-nagar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,FFBA00,5,2.9,18378036,Fattoush,Lebanese,0,200,0,0,28.6368753,"G-103, V3S Mall, Laxmi Nagar, New Delhi",New Delhi,1,"V3S Mall, Laxmi Nagar, New Delhi",1,77.2862407,"V3S Mall, Laxmi Nagar",Rs.
0,https://www.zomato.com/ncr/banspi-laxmi-nagar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,FFBA00,13,2.9,312479,Banspi,Chinese,0,350,0,0,28.634047,"L-25, Vijay Chowk, Laxmi Nagar, New Delhi",New Delhi,1,"Laxmi Nagar, New Delhi",1,77.2787671,Laxmi Nagar,Rs.
0,https://www.zomato.com/ncr/vegie-kitchen-laxmi-nagar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,CDD614,10,3.1,18418242,Vegie Kitchen,"Chinese, North Indian",0,250,0,0,28.6391674,"Shop 3, Krishan Kunj, Main Market, Laxmi Nagar, New Delhi",New Delhi,1,"Laxmi Nagar, New Delhi",1,77.2798445,Laxmi Nagar,Rs.
0,https://www.zomato.com/ncr/the-yummy-chilli-laxmi-nagar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Average,FFBA00,9,2.9,4982,The Yummy Chilli,"Mughlai, North Indian",0,600,0,0,28.6369816,"Food Court, V3S Mall, Laxmi Nagar, New Delhi",New Delhi,1,"V3S Mall, Laxmi Nagar, New Delhi",1,77.2870265,"V3S Mall, Laxmi Nagar",Rs.
0,https://www.zomato.com/ncr/china-town-laxmi-nagar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,FFBA00,11,2.9,4935,China Town,Chinese,0,250,0,0,28.6376483,"F-169/A, Main Market, Laxmi Nagar, New Delhi",New Delhi,1,"Laxmi Nagar, New Delhi",1,77.2791124,Laxmi Nagar,Rs.
0,https://www.zomato.com/ncr/cafe-coffee-day-2-laxmi-nagar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,FFBA00,14,2.8,9829,Cafe Coffee Day,Cafe,0,450,0,0,28.6366215,"A 47, Ground Floor, Gurunanak Road, Opposite V3S Mall, Laxmi Nagar, New Delhi",New Delhi,1,"Laxmi Nagar, New Delhi",1,77.2866228,Laxmi Nagar,Rs.
0,https://www.zomato.com/ncr/the-chinese-hut-1-laxmi-nagar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,CDD614,10,3.0,18208895,The Chinese Hut,"Chinese, Fast Food",0,350,0,0,28.6351409,"M-134, Jagat Ram Park, Laxmi Nagar, New Delhi",New Delhi,1,"Laxmi Nagar, New Delhi",1,77.2759194,Laxmi Nagar,Rs.
0,https://www.zomato.com/ncr/7-stick-laxmi-nagar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,FFBA00,8,2.8,8537,7 Stick,"Pizza, Fast Food",0,250,0,0,28.631572,"D-32, Laxmi Nagar, New Delhi",New Delhi,1,"Laxmi Nagar, New Delhi",1,77.2791263,Laxmi Nagar,Rs.
1,https://www.zomato.com/ncr/mehta-food-junction-laxmi-nagar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,CDD614,8,3.0,9849,Mehta Food Junction,"North Indian, South Indian",0,300,0,0,28.635231,"434/113, Veer Savarkar Block, Shakarpur, Laxmi Nagar, New Delhi",New Delhi,1,"Laxmi Nagar, New Delhi",1,77.2846148,Laxmi Nagar,Rs.
0,https://www.zomato.com/ncr/laxmi-vaishno-dhaba-laxmi-nagar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,CDD614,13,3.0,305949,Laxmi Vaishno Dhaba,North Indian,0,300,0,0,28.6346399,"E - 24, Jawahar Park, Laxmi Nagar, New Delhi",New Delhi,1,"Laxmi Nagar, New Delhi",1,77.2832549,Laxmi Nagar,Rs.
1,https://www.zomato.com/ncr/aashirwad-restaurant-laxmi-nagar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,FFBA00,5,2.6,18268367,Aashirwad Restaurant,"North Indian, Chinese",0,400,0,0,28.6367385,"B-125, Mangal Bazar Road, Guru Nanak Pura, Laxmi Nagar, New Delhi",New Delhi,1,"Laxmi Nagar, New Delhi",1,77.2846422,Laxmi Nagar,Rs.
0,https://www.zomato.com/ncr/chawlas-tandoori-junction-laxmi-nagar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Not rated,CBCBC8,3,0.0,18381652,Chawla's Tandoori Junction,"North Indian, Mughlai",0,500,0,0,28.6398892,"G1,2,3, Metroplex East Mall, Old Radhu Palace,  Laxmi Nagar, New Delhi",New Delhi,1,"Laxmi Nagar, New Delhi",1,77.2836758,Laxmi Nagar,Rs.
0,https://www.zomato.com/ncr/gulshan-pastry-shop-laxmi-nagar-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,CDD614,9,3.0,9850,Gulshan Pastry Shop,Bakery,0,200,0,0,28.6358385,"A 73, Silver Complex, Shakarpur, Madhuban Chowk, Laxmi Nagar, New Delhi",New Delhi,1,"Laxmi Nagar, New Delhi",1,77.2853555,Laxmi Nagar,Rs.
0,https://www.zomato.com/ncr/chauhan-laxmi-sweets-laxmi-nagar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,CDD614,11,3.0,306113,Chauhan Laxmi Sweets,Mithai,0,150,0,0,28.6306728,"D Block Market, Lalita Park, Laxmi Nagar, New Delhi",New Delhi,1,"Laxmi Nagar, New Delhi",1,77.2754966,Laxmi Nagar,Rs.
1,https://www.zomato.com/ncr/handas-laxmi-nagar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Average,FFBA00,8,2.6,4939,Handa's,"North Indian, Chinese",0,500,0,0,28.6405769,"292, Near Radhu Palace Cinema, West Guru Angad Nagar, Laxmi Nagar, New Delhi",New Delhi,1,"Laxmi Nagar, New Delhi",1,77.2830396,Laxmi Nagar,Rs.
0,https://www.zomato.com/ncr/punjabi-tadka-laxmi-nagar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,FFBA00,5,2.8,308816,Punjabi Tadka,North Indian,0,400,0,0,28.6369816,"Food Court, V3S Mall, Laxmi Nagar, New Delhi",New Delhi,1,"V3S Mall, Laxmi Nagar, New Delhi",1,77.2870265,"V3S Mall, Laxmi Nagar",Rs.
1,https://www.zomato.com/ncr/fast-trax-1-laxmi-nagar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,CDD614,4,3.2,18377903,Fast Trax,Fast Food,0,250,0,0,28.6386148,"Opposite V3S Mall, Laxmi Nagar, New Delhi",New Delhi,1,"Laxmi Nagar, New Delhi",1,77.2842251,Laxmi Nagar,Rs.
0,https://www.zomato.com/ncr/mandrain-laxmi-nagar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,FFBA00,7,2.8,8215,Mandrain,Chinese,0,450,0,0,28.6369816,"Food Court, V3S Mall, Laxmi Nagar, New Delhi",New Delhi,1,"V3S Mall, Laxmi Nagar, New Delhi",1,77.2870265,"V3S Mall, Laxmi Nagar",Rs.
0,https://www.zomato.com/ncr/chandni-chowk-parantha-corner-laxmi-nagar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,CDD614,8,3.1,305948,Chandni Chowk Parantha Corner,North Indian,0,100,0,0,28.6312335,"10, Latika Park, Laxmi Nagar, New Delhi",New Delhi,1,"Laxmi Nagar, New Delhi",1,77.2773248,Laxmi Nagar,Rs.
0,https://www.zomato.com/ncr/homely-delight-laxmi-nagar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,CDD614,7,3.1,18416369,Homely Delight,"Mughlai, Biryani",0,400,0,0,28.6391685,"J 3/126, Kishankunj, Laxmi Nagar, New Delhi",New Delhi,1,"Laxmi Nagar, New Delhi",1,77.2827592,Laxmi Nagar,Rs.
1,https://www.zomato.com/ncr/china-town-1-mayur-vihar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,FFBA00,11,2.7,311245,China Town,Chinese,0,300,0,0,28.5979305,"Samachar Market, DAV Complex, Mayur Vihar Phase 1, New Delhi",New Delhi,1,"Mayur Vihar Phase 1, New Delhi",1,77.2952961,Mayur Vihar Phase 1,Rs.
0,https://www.zomato.com/ncr/mr-bakers-1-mayur-vihar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Not rated,CBCBC8,1,0.0,18375372,Mr. Baker's,Bakery,0,250,0,0,28.6073554,"C-29, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",New Delhi,1,"Mayur Vihar Phase 1, New Delhi",1,77.2956929,Mayur Vihar Phase 1,Rs.
0,https://www.zomato.com/ncr/lobby-lounge-crowne-plaza-mayur-vihar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,4,Average,CDD614,12,3.2,307362,Lobby Lounge - Crowne Plaza,Finger Food,0,2000,0,1,28.5902478,"Crowne Plaza, 13 B, District Centre, Mayur Vihar Phase 1, New Delhi",New Delhi,1,"Crowne Plaza, Mayur Vihar Phase 1, New Delhi",1,77.2974845,"Crowne Plaza, Mayur Vihar Phase 1",Rs.
1,https://www.zomato.com/ncr/sbs-raisins-mayur-vihar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,FFBA00,15,2.8,308237,SB's Raisins,"Bakery, Desserts, Fast Food",0,350,0,0,28.6078223,"A-9/1, Acharya Niketan, Central Market, Mayur Vihar Phase 1, New Delhi",New Delhi,1,"Mayur Vihar Phase 1, New Delhi",1,77.2938335,Mayur Vihar Phase 1,Rs.
0,https://www.zomato.com/ncr/haqeems-mayur-vihar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,FFBA00,14,2.7,18260604,Haqeem's,North Indian,0,250,0,0,28.6070462,"Shop 2, Plot 1, Sikka Plaza, Mayur Vihar Phase 1, New Delhi",New Delhi,1,"Mayur Vihar Phase 1, New Delhi",1,77.2904619,Mayur Vihar Phase 1,Rs.
0,https://www.zomato.com/ncr/u-like-mayur-vihar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Not rated,CBCBC8,3,0.0,18282003,U Like,Bakery,0,150,0,0,28.5980675,"G-7, LSC 11, Main Market, Mayur Vihar Phase 1, New Delhi",New Delhi,1,"Mayur Vihar Phase 1, New Delhi",1,77.294938,Mayur Vihar Phase 1,Rs.
1,https://www.zomato.com/ncr/keuchen-paradise-mayur-vihar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,FFBA00,8,2.8,307306,Keuchen Paradise,Bakery,0,300,0,0,28.6081948,"A-7, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",New Delhi,1,"Mayur Vihar Phase 1, New Delhi",1,77.2938753,Mayur Vihar Phase 1,Rs.
0,https://www.zomato.com/ncr/sweet-toof-designer-cakes-mayur-vihar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,CDD614,7,3.1,308526,Sweet Toof Designer Cakes,"Bakery, Desserts",0,250,0,0,28.6054510147,"16-A, Pocket 3, Mayur Vihar Phase 1, New Delhi",New Delhi,1,"Mayur Vihar Phase 1, New Delhi",1,77.2990982607,Mayur Vihar Phase 1,Rs.
0,https://www.zomato.com/ncr/chatto-chapati-mayur-vihar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,CDD614,8,3.0,18146358,Chatto Chapati,North Indian,0,250,0,0,28.6101358081,"288-B, Pocket 2, Mayur Vihar Phase 1, New Delhi",New Delhi,1,"Mayur Vihar Phase 1, New Delhi",1,77.3009657487,Mayur Vihar Phase 1,Rs.
0,https://www.zomato.com/ncr/evergreen-sweets-corner-mayur-vihar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,CDD614,8,3.0,8069,Evergreen Sweets Corner,"Mithai, Street Food",0,100,0,0,28.5946814,"A-650, New Ashok Nagar, Near Mayur Vihar Phase 1, New Delhi",New Delhi,1,"Mayur Vihar Phase 1, New Delhi",1,77.3122802,Mayur Vihar Phase 1,Rs.
0,https://www.zomato.com/ncr/nine-2-nine-snacks-restaurant-mayur-vihar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,FFBA00,5,2.9,8110,Nine 2 Nine Snacks & Restaurant,"North Indian, Street Food",0,250,0,0,28.5890442,"B-1/26, New Ashok Nagar, Near, Mayur Vihar Phase 1, New Delhi",New Delhi,1,"Mayur Vihar Phase 1, New Delhi",1,77.3065907,Mayur Vihar Phase 1,Rs.
0,https://www.zomato.com/ncr/dolphin-rolls-mayur-vihar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,FFBA00,6,2.9,312703,Dolphin Rolls,"Fast Food, Chinese",0,200,0,0,28.5898772,"Shop 389, B Block, New Ashok Nagar, Mayur Vihar Phase 1, New Delhi",New Delhi,1,"Mayur Vihar Phase 1, New Delhi",1,77.3078187,Mayur Vihar Phase 1,Rs.
0,https://www.zomato.com/ncr/amit-hotel-mayur-vihar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,FFBA00,7,2.9,8105,Amit Hotel,North Indian,0,150,0,0,28.5903034,"A 110, New Ashok Nagar, Near, Mayur Vihar Phase 1, New Delhi",New Delhi,1,"Mayur Vihar Phase 1, New Delhi",1,77.3088206,Mayur Vihar Phase 1,Rs.
1,https://www.zomato.com/ncr/angrezee-dhaba-mayur-vihar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,FFBA00,7,2.8,313185,Angrezee Dhaba,"North Indian, Mughlai, Chinese",0,350,0,0,28.5852141696,"Mini DDA Market, Mayur Kunj, Mayur Vihar Phase 1, New Delhi",New Delhi,1,"Mayur Vihar Phase 1, New Delhi",1,77.3020979762,Mayur Vihar Phase 1,Rs.
0,https://www.zomato.com/ncr/aggarwal-sweet-bakers-mayur-vihar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,FFBA00,5,2.9,301108,Aggarwal Sweet & Bakers,"Mithai, Street Food",0,150,0,0,28.5891462,"B-1/3B, New Ashok Nagar, Mayur Vihar Phase 1, New Delhi",New Delhi,1,"Mayur Vihar Phase 1, New Delhi",1,77.3081612,Mayur Vihar Phase 1,Rs.
0,https://www.zomato.com/ncr/spice-fusion-mayur-vihar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,CDD614,7,3.1,18258510,Spice Fusion,"North Indian, Mughlai",0,400,0,0,28.6065417,"Shop 12, DDA Local Shoping Center Market, Mayur Vihar Phase 1",New Delhi,1,"Mayur Vihar Phase 1, New Delhi",1,77.2956494,Mayur Vihar Phase 1,Rs.
1,https://www.zomato.com/ncr/9-is-mine-mayur-vihar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,FFBA00,4,2.6,18429423,9 is Mine,Fast Food,0,300,0,0,28.607116,"4, BSES market, Pocket 1, Mayur Vihar Phase 1, New Delhi",New Delhi,1,"Mayur Vihar Phase 1, New Delhi",1,77.297847,Mayur Vihar Phase 1,Rs.
0,https://www.zomato.com/ncr/senoritas-1-mayur-vihar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Not rated,CBCBC8,3,0.0,18375388,Senorita's,Mexican,0,300,0,0,28.6068399,"Pankaj Tower, Mayur Vihar Phase 1, New Delhi",New Delhi,1,"Mayur Vihar Phase 1, New Delhi",1,77.2905299,Mayur Vihar Phase 1,Rs.
1,https://www.zomato.com/ncr/night-food-delivery-mayur-vihar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Average,FFBA00,5,2.7,18267785,Night Food Delivery,"North Indian, Chinese",0,500,0,0,28.606978,"Near Sikka Plaza, Mayur Vihar Phase 1, New Delhi",New Delhi,1,"Mayur Vihar Phase 1, New Delhi",1,77.290883,Mayur Vihar Phase 1,Rs.
0,https://www.zomato.com/ncr/lahorians-sweets-bakers-mayur-vihar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Average,FFBA00,5,2.9,18138441,Lahorian's Sweets & Bakers,"Street Food, Desserts",0,250,0,0,28.6044435,"Shop 5, Plot 101, Gali 15, Pratap Nagar, Mayur Vihar Phase 1, New Delhi",New Delhi,1,"Mayur Vihar Phase 1, New Delhi",1,77.293569,Mayur Vihar Phase 1,Rs.
0,https://www.zomato.com/ncr/hirdesh-eating-point-shakarpur-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Not rated,CBCBC8,1,0.0,9855,Hirdesh Eating Point,North Indian,0,200,0,0,28.6296634,"Main Market, Near Eating Point, Shakarpur, New Delhi",New Delhi,1,"Shakarpur, New Delhi",1,77.2771666,Shakarpur,Rs.
0,https://www.zomato.com/ncr/yummy-rasoi-shakarpur-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Not rated,CBCBC8,1,0.0,311189,Yummy Rasoi,"North Indian, Fast Food",0,200,0,0,28.6268353,"School Block, Shakarpur, New Delhi",New Delhi,1,"Shakarpur, New Delhi",1,77.2773649,Shakarpur,Rs.
0,https://www.zomato.com/ncr/south-indian-chinese-fast-food-laxmi-nagar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Not rated,CBCBC8,0,0.0,18440394,South Indian & Chinese Fast Food,"South Indian, Chinese, Fast Food",0,350,0,0,28.6302006,"U-112, B/ 1, Vikas Marg, Near Laxmi Nagar Metro Station, Laxmi Nagar, New Delhi",New Delhi,1,"Laxmi Nagar, New Delhi",1,77.2777733,Laxmi Nagar,Rs.
0,https://www.zomato.com/ncr/bikaner-sweets-restaurant-shakarpur-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Not rated,CBCBC8,1,0.0,18418252,Bikaner Sweets & Restaurant,"Desserts, North Indian",0,250,0,0,28.6328078,"R-3, Rita Block, Main Market, Shakarpur, New Delhi Shakarpur",New Delhi,1,"Shakarpur, New Delhi",1,77.282282,Shakarpur,Rs.
0,https://www.zomato.com/ncr/come-n-eat-shakarpur-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Not rated,CBCBC8,1,0.0,18438457,Come 'n' Eat,"Chinese, Fast Food",0,300,0,0,28.6303968,"Main Market, Shakarpur, New Delhi",New Delhi,1,"Shakarpur, New Delhi",1,77.2811812,Shakarpur,Rs.
0,https://www.zomato.com/ncr/joshi-eating-house-shakarpur-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Not rated,CBCBC8,1,0.0,18380146,Joshi Eating House,North Indian,0,250,0,0,28.6300457,"Main Market, Shakarpur, New Delhi",New Delhi,1,"Shakarpur, New Delhi",1,77.2806842,Shakarpur,Rs.
0,https://www.zomato.com/ncr/natural-pizza-hub-food-court-shakarpur-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Not rated,CBCBC8,0,0.0,18377880,Natural Pizza Hub & Food Court,Pizza,0,300,0,0,28.632852,"R-70, Main Market, Shakarpur, New Delhi",New Delhi,1,"Shakarpur, New Delhi",1,77.2824532,Shakarpur,Rs.
0,https://www.zomato.com/ncr/chennai-express-vikas-marg-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Not rated,CBCBC8,0,0.0,18441677,Chennai Express,"Chinese, South Indian",0,300,0,0,28.6307187,"H Block, Vikas Marg, New Delhi",New Delhi,1,"Vikas Marg, New Delhi",1,77.2776898,Vikas Marg,Rs.
0,https://www.zomato.com/ncr/nice-food-corner-ip-extension-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Not rated,CBCBC8,0,0.0,18441698,Nice Food Corner,Street Food,0,150,0,0,28.6219398,"E/74 West Vinod Nagar, IP Extension, New Delhi",New Delhi,1,"IP Extension, New Delhi",1,77.2934576,IP Extension,Rs.
0,https://www.zomato.com/ncr/the-khoj-cafe-restaurent-laxmi-nagar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Not rated,CBCBC8,0,0.0,18441680,The Khoj Cafe Restaurent,"Chinese, North Indian",0,300,0,0,28.6302238,"Galli 11-12, D-324, Lalita Park, Laxmi Nagar, New Delhi",New Delhi,1,"Laxmi Nagar, New Delhi",1,77.2762533,Laxmi Nagar,Rs.
0,https://www.zomato.com/ncr/aggarwal-bikaner-sweets-shakarpur-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Not rated,CBCBC8,0,0.0,18438438,Aggarwal Bikaner Sweets,Bakery,0,250,0,0,28.6270083,"Main Mother Dairy Road, Shakarpur, New Delhi",New Delhi,1,"Shakarpur, New Delhi",1,77.2798705,Shakarpur,Rs.
0,https://www.zomato.com/ncr/omi-pizza-laxmi-nagar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Not rated,CBCBC8,0,0.0,18421464,Omi Pizza,Fast Food,0,350,0,0,28.6302238,"D 3/93, Near Laxmi Nagar Metro Station, Laxmi Nagar, New Delhi",New Delhi,1,"Laxmi Nagar, New Delhi",1,77.2762533,Laxmi Nagar,Rs.
0,https://www.zomato.com/ncr/raju-ice-cream-parlor-shakarpur-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Not rated,CBCBC8,0,0.0,18291209,Raju Ice Cream Parlor,"Pizza, Ice Cream",0,250,0,0,28.6307758,"Near Laxmi Nagar Metro Station, Shakarpur, New Delhi",New Delhi,1,"Shakarpur, New Delhi",1,77.2774778,Shakarpur,Rs.
0,https://www.zomato.com/ncr/chennai-express-greens-laxmi-nagar-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Not rated,CBCBC8,0,0.0,18440186,Chennai Express Greens,South Indian,0,250,0,0,28.6306676,"U-135, Near Laxmi Nagar Metro Station, Laxmi Nagar, New Delhi",New Delhi,1,"Laxmi Nagar, New Delhi",1,77.2773871,Laxmi Nagar,Rs.
0,https://www.zomato.com/ncr/uttarakhand-eating-point-shakarpur-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Not rated,CBCBC8,0,0.0,18418243,Uttarakhand Eating Point,North Indian,0,200,0,0,28.6316688,"A-4, Sanjay Park, Main Market,   Shakarpur, Shakarpur, New Delhi",New Delhi,1,"Shakarpur, New Delhi",1,77.2816189,Shakarpur,Rs.
0,https://www.zomato.com/ncr/uttranchal-eating-point-shakarpur-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Not rated,CBCBC8,0,0.0,18441700,Uttranchal Eating Point,"North Indian, Chinese, Fast Food",0,250,0,0,28.6263812,"S-193, School Block, Shakarpur, New Delhi",New Delhi,1,"Shakarpur, New Delhi",1,77.280183,Shakarpur,Rs.
0,https://www.zomato.com/ncr/sangam-ratna-shakarpur-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Not rated,CBCBC8,0,0.0,18441710,Sangam Ratna,South Indian,0,200,0,0,28.6302107,"H-52, Main Market, Shakarpur, New Delhi",New Delhi,1,"Shakarpur, New Delhi",1,77.2807813,Shakarpur,Rs.
0,https://www.zomato.com/ncr/himalaya-momos-shakarpur-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Not rated,CBCBC8,0,0.0,18441706,Himalaya Momos,Fast Food,0,250,0,0,28.6322406,"A-1, Main Market, Shakarpur, New Delhi",New Delhi,1,"Shakarpur, New Delhi",1,77.2819954,Shakarpur,Rs.
0,https://www.zomato.com/ncr/food-care-shakarpur-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Not rated,CBCBC8,0,0.0,18438448,Food Care,"Chinese, Fast Food",0,300,0,0,28.6269121,"WA-86, Main Road, Shakarpur, New Delhi",New Delhi,1,"Shakarpur, New Delhi",1,77.2791263,Shakarpur,Rs.
0,https://www.zomato.com/ncr/choco-house-chocolatiers-ip-extension-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,2,Not rated,CBCBC8,0,0.0,18464687,Choco-House Chocolatiers,Desserts,0,500,0,0,0.0,"224 Vardhman Plaza, 9 Local Shopping Center 2, IP Extension, New Delhi",New Delhi,1,"IP Extension, New Delhi",1,0.0,IP Extension,Rs.
0,https://www.zomato.com/ncr/gluten-free-by-deepika-ip-extension-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Not rated,CBCBC8,0,0.0,18493572,Gluten Free by Deepika,"Bakery, Healthy Food",0,350,0,0,0.0,"Agrasen Apartments, IP Extension, New Delhi",New Delhi,1,"IP Extension, New Delhi",1,0.0,IP Extension,Rs.
0,https://www.zomato.com/ncr/creamy-creation-mayur-vihar-phase-2-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Not rated,CBCBC8,0,0.0,18379056,Creamy Creation,Bakery,0,300,0,0,28.623975,"B-66, East Vinod Nagar, Near Mayur Vihar Phase 2, New Delhi",New Delhi,1,"Mayur Vihar Phase 2, New Delhi",1,77.309698,Mayur Vihar Phase 2,Rs.
0,https://www.zomato.com/ncr/daya-sagar-ip-extension-new-delhi/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,1,Not rated,CBCBC8,0,0.0,18432941,Daya Sagar,"North Indian, Chinese, Mughlai",0,400,0,0,28.6346331,"204, Gali Number 13, Chander Vihar, IP Extension, New Delhi",New Delhi,1,"IP Extension, New Delhi",1,77.2974464,IP Extension,Rs.
